"att1";"att2";"att3";"att4";"att5";"att6";"att7";"att8";"att9";"att10";"att11";"att12";"att13";"att14";"att15";"att16";"att17";"att18";"att19";"att20";"att21";"label"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;"1"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;1.0;-1.0;-1.0;"0"
1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;"1"
